census_tract,ces_30_score,ozone,pm25,diesel_pm,drinking_water,pesticides,tox_release,traffic,cleanup_sites,groundwater_threats,haz_waste,imp_water_bodies,solid_waste,pollution_burden_score,asthma,low_birth_weight,cardiovascular_disease,education,poverty,unemployment,housing_burden,hispanic,white,african_american,native_american,asian_american,other,pct_nonwhite
6037242600,66.4763719055471,0.044311971,12.05,25.04,627.172095859638,0.0,5631.459453,3279.99,0.0,4.5,0.11,6,7.0,7.09675971190565,105.29,7.05,11.72,58.0,88.1,39.7,34.3,59.9,0.9,38.2,0.1,0.2,0.7,99.1
6077000900,66.4576948513396,0.047908481,13.44,20.03200072,278.756234647944,0.356052233,826.3113751,1960.84,34.0,34.0,0.125,16,0.75,7.82535122515685,149.5,7.32,12.31,19.7,57.3,22.5,23.2,49.6,30.6,6.7,0.9,8.5,3.6,69.3
6037228900,66.4159435935588,0.046178296,12.47,23.49,655.714058585455,0.0,5940.839994,577.44,61.3,2.75,10.21,0,12.5,7.27284675087345,76.55,7.2,10.27,61.4,84.8,13.5,31.6,86.1,0.5,9.8,0.2,2.9,0.5,99.5
6037433302,66.4079756202697,0.049512456,11.63,32.03,782.359196161994,0.0,7081.275742,2059.86,28.2,29.5,0.2,1,5.0,8.38161731558575,67.93,4.63,8.58,53.8,78.4,14.4,34.3,82.6,3.3,0.3,0.3,13.1,0.4,96.69999999999999
6099002402,66.2759720275877,0.053108966,12.89,19.35040012,826.142178519349,624.5545482,668.6804943,538.15,0.0,0.0,0.125,6,2.5,7.19833852369215,84.77,5.9,12.16,63.0,82.2,24.9,25.5,83.1,12.9,0.8,0.2,1.4,1.7,87.2
6071005600,66.1424724262822,0.064888548,12.05,37.5895216,493.979039437272,0.0,839.7930723,981.21,14.0,0.0,0.05,0,7.0,6.77747608377561,119.54,7.48,15.77,49.4,84.6,19.5,43.3,73.8,8.5,13.4,0.1,2.9,1.2,91.4
6019003001,66.1059621223401,0.064888548,15.4,25.39,889.831599939659,0.632488672,2236.343215,558.67,12.0,14.5,0.16,0,2.0,7.88850933398973,75.44,6.61,10.71,31.5,57.2,12.6,34.2,48.8,12.2,5.9,1.2,30.0,1.9,87.80000000000001
6037402304,66.0553936050195,0.057293727,12.47,25.4683225,718.459467314776,0.0,8587.711816,810.09,37.25,30.0,0.25,1,2.6,8.15768549675022,77.44,4.69,9.0,50.0,74.3,22.8,32.4,90.0,3.8,2.7,0.3,2.8,0.5,96.3
6037122420,66.0414349668845,0.055122143,12.05,21.73,618.051446782596,0.002377009,1156.096193,969.19,13.05,40.0,1.035,0,3.5,7.5799500168556,71.23,7.22,12.13,41.1,57.4,9.8,31.1,79.9,9.3,3.1,0.1,6.4,1.2,90.7
6037536103,66.0340376854427,0.044311971,12.05,18.53,532.541428631223,0.034688869,7030.105063,1081.69,87.7,32.25,2.89,10,17.05,8.55420492773197,46.23,5.48,11.83,47.1,42.3,12.3,28.9,94.6,3.7,0.5,0.3,0.6,0.2,96.19999999999999
6037199700,66.0332948800829,0.046178296,12.89,62.43325109,664.069078404159,0.0,5566.077134,2355.35,47.55,31.3,4.14,8,1.7,9.06434151938549,45.01,6.56,5.94,42.8,66.4,12.4,36.2,69.4,11.0,0.8,0.2,18.0,0.6,89.0
6029002100,66.002821743263,0.064888548,19.18,25.57,593.774143138549,0.0,45.75489149,719.8,13.4,12.5,0.9,0,1.5,6.87812961839707,89.83,7.65,11.77,64.2,71.6,22.2,31.8,83.4,4.8,9.7,1.0,0.3,0.9,95.30000000000001
6037219902,65.962032894581,0.046178296,12.05,24.45,664.069078404159,0.239215893,1939.803289,2086.55,8.25,36.75,0.95,9,2.7,8.57494712931582,83.36,6.46,8.56,40.2,54.6,10.9,23.0,72.2,3.5,20.6,0.1,1.7,1.8,96.4
6037206300,65.9410582222724,0.046178296,12.89,61.23171125,664.069078404159,0.0,6440.180577,645.7,16.2,13.7,3.84,7,13.7,8.59594662452844,90.55,9.89,5.06,32.2,94.9,41.1,30.7,24.9,16.7,52.8,1.0,2.3,2.2,83.19999999999999
6037123206,65.9271823032982,0.055122143,12.05,40.00719061,618.051446782596,0.0,1257.986471,1078.75,17.0,27.3,0.295,0,4.5,7.79634959929046,61.15,6.25,11.23,44.0,64.6,10.4,30.2,85.0,8.7,2.4,0.1,3.2,0.6,91.3
6077000600,65.8167115712861,0.046178296,13.61,21.68,278.756234647944,0.111274434,637.8737156,642.67,25.6,16.5,0.0,13,5.5,6.90718238034174,90.94,7.01,12.43,57.5,80.6,14.9,31.7,74.6,6.0,5.5,0.7,11.5,1.8,94.1
6065030104,65.8062377854944,0.064888548,12.89,37.02437316,953.20935800635,0.0,1098.770327,1725.72,20.55,6.25,0.65,1,2.5,8.45060757078757,102.96,5.59,11.82,17.0,44.9,19.1,23.7,62.1,18.7,8.7,0.3,8.5,1.7,81.3
6071004004,65.7948871544055,0.064888548,12.89,21.99662256,882.093965428717,0.008128813,1073.38959,1507.26,53.8,129.0,9.035,1,24.25,9.25736850340353,55.09,6.69,9.0,38.3,54.9,13.8,11.1,71.0,20.6,3.3,0.3,3.5,1.3,79.39999999999999
6037540901,65.7524308051368,0.044311971,12.05,27.84,479.940222213668,0.0,5497.891787,1815.31,13.05,32.1,0.175,0,8.0,7.43926522212513,81.72,8.61,10.17,37.6,58.5,15.4,29.0,64.4,1.8,32.2,0.1,0.4,1.1,98.2
6037532603,65.6950406671579,0.046178296,12.05,23.49,550.283852572704,0.0,6614.764952,806.73,63.85,12.0,10.145,0,13.0,7.62083173729077,59.17,5.56,11.01,54.1,77.0,15.6,36.7,98.0,0.9,0.1,0.1,0.6,0.4,99.19999999999999
6029002400,65.6677323239182,0.064888548,19.6,8.676955482,1217.17567187853,314.7296037,173.7907491,537.47,3.15,29.3,1.71,0,10.25,7.97500570017614,89.83,4.55,11.77,45.6,62.8,17.5,26.6,70.8,18.4,5.3,0.6,3.1,1.8,81.59999999999998
6065042505,65.6451255597012,0.064888548,12.89,27.03006619,752.948874600473,0.0,891.1838744,1520.45,12.0,9.0,0.245,0,2.0,7.75840050798287,58.11,6.98,8.7,44.5,74.2,20.5,39.4,80.1,8.9,6.8,0.2,2.4,1.6,91.1
6071002204,65.5283533930489,0.064888548,13.31,30.96881697,644.591955383333,0.0,5527.415108,1095.52,26.25,3.0,9.03,0,17.8,8.43348631282324,74.22,4.6,13.01,36.1,56.0,18.7,18.7,78.5,11.6,4.9,0.2,4.1,0.7,88.4
6037239502,65.4623738274807,0.046178296,12.05,26.33,664.069078404159,0.0,5111.57156,979.6,14.7,8.3,0.56,0,2.75,7.27559464834806,68.91,6.83,10.35,53.5,67.1,18.9,41.5,76.3,0.2,22.3,0.2,0.1,0.8,99.69999999999999
6019003805,65.4088156344007,0.062162956,15.4,35.27618872,802.964179402929,5.978303247,2656.837802,1131.46,0.5,2.0,0.55,0,0.5,7.64265292722004,88.39,6.12,10.71,31.1,77.3,18.1,22.0,56.2,18.9,10.2,1.0,11.0,2.7,81.10000000000001
6037553601,65.3689235333301,0.044311971,12.05,26.61062483,302.131234265568,0.0,8306.36672,1626.68,23.35,55.8,0.92,7,23.25,8.37808830996295,50.32,7.26,9.7,48.6,47.9,12.0,23.8,75.0,4.6,15.8,0.1,3.2,1.2,95.3
6037402804,65.3585687165753,0.057293727,12.89,22.77,858.577336130051,0.000407127,7345.338449,481.45,16.6,1.5,2.15,1,20.25,7.77076209439245,70.31,6.14,10.29,50.1,68.5,9.1,34.8,79.2,4.5,3.5,0.2,11.6,1.1,95.6
6019001800,65.3469986327644,0.064888548,15.4,8.728148011,1039.14620011547,2239.242235,3024.583829,286.07,24.2,14.5,1.15,0,31.0,8.56353989206479,110.07,6.38,12.15,26.5,42.9,11.7,14.1,60.6,32.0,1.1,0.7,4.3,1.2,67.9
6071001813,65.3452502587254,0.062162956,12.89,29.59,840.141361836783,3.332635687,6159.352785,399.55,17.0,18.75,5.435,0,2.25,8.51964495504488,42.99,5.43,11.71,64.0,68.1,14.3,20.1,91.6,3.3,3.0,0.0,1.2,0.9,96.7
6037534301,65.2936370664171,0.046178296,12.05,18.86582317,407.229697833387,0.051300489,8092.279194,662.27,67.3,30.75,1.295,7,6.2,8.00898773026706,48.15,5.8,10.08,54.5,61.1,15.8,30.2,95.0,2.7,1.0,0.1,0.6,0.6,97.29999999999998
6037206200,65.2595952387712,0.046178296,12.89,62.68,664.069078404159,0.0,6342.833218,614.69,36.55,31.85,3.645,7,11.6,8.86831900280022,67.73,8.86,4.18,26.0,72.2,15.4,20.2,19.5,12.2,25.9,0.4,39.7,2.2,87.7
6037432801,65.1823686471495,0.049512456,11.21,20.62,636.888981235871,0.309713366,5943.506255,1652.23,36.0,38.1,0.695,0,2.0,8.03208352164879,53.71,5.96,9.53,57.4,61.8,10.4,38.7,59.3,3.3,0.1,0.4,36.8,0.2,96.8
6037601600,65.054870215698,0.044311971,12.05,38.92,287.50020753912,4.755762634,4095.509354,2827.76,10.4,39.3,0.1,0,2.0,7.53351731668288,68.69,6.04,11.11,48.3,51.3,12.8,39.0,92.5,2.5,2.2,0.0,2.2,0.5,97.4
6037229410,65.0048848895095,0.046178296,12.89,26.33,664.069078404159,0.0,4694.697378,832.79,63.25,25.0,0.25,0,6.75,7.82302663351533,63.39,5.06,9.61,63.9,86.6,15.7,43.5,83.6,1.0,14.4,0.1,0.4,0.5,99.0
6037601401,64.986873941759,0.046178296,12.05,38.92,204.02440005727,0.0,2641.37585,2485.36,26.25,66.3,7.71,0,3.25,7.62801872420431,86.66,8.42,11.71,24.4,53.7,12.7,26.3,58.9,5.1,32.4,0.3,1.9,1.4,94.9
6037239602,64.9170022006645,0.046178296,12.05,26.33,664.069078404159,0.0,4750.177076,4700.41,9.9,6.0,0.51,0,0.7,7.16153504211959,95.56,5.12,13.17,56.6,83.1,15.9,44.2,77.1,0.7,20.6,0.4,0.1,1.0,99.19999999999999
6037127400,64.8776312150137,0.057293727,10.79,31.67,618.051446782596,0.0,756.1055373,2612.0,23.85,15.3,1.16,0,0.0,7.17950209158552,74.19,7.36,10.44,42.0,70.2,13.7,39.0,73.2,15.3,5.0,0.1,4.8,1.5,84.6
6037302302,64.8649978502084,0.051242641,12.05,24.86,904.347621475196,0.0,2698.895003,854.2,24.9,12.9,2.935,5,9.05,8.45591934428658,72.69,4.71,10.53,26.2,48.5,11.3,34.6,34.4,44.6,1.7,0.3,16.9,2.2,55.5
6037228800,64.8156814071695,0.046178296,12.89,29.4745597,633.526017054126,0.0,5893.677164,502.69,30.0,4.6,5.76,7,9.05,7.98170399516489,64.0,5.89,8.99,59.9,74.7,9.9,42.7,88.1,0.6,9.1,0.0,1.5,0.7,99.39999999999999
6071005500,64.6904451432274,0.064888548,12.05,32.75,493.979039437272,0.0,884.618473,938.53,12.1,14.0,0.0,0,2.25,6.69493816945955,111.82,6.55,12.96,50.1,82.1,29.5,42.9,73.6,7.8,14.9,0.3,1.4,2.0,92.2
6037533002,64.648704931731,0.046178296,12.05,23.49,575.056619385848,0.0,6047.80114,944.9,40.1,39.25,1.0,0,2.95,7.58245801171822,79.03,6.28,12.37,53.0,57.9,9.2,22.5,97.3,1.2,1.0,0.1,0.1,0.3,98.79999999999998
6037543100,64.6372362903175,0.042298794,12.05,32.84878537,502.091019286999,0.075935278,6899.513375,1102.68,22.5,11.35,12.79,6,13.5,8.32200460582412,90.19,6.11,10.33,29.5,35.5,11.7,26.6,49.6,0.7,47.9,0.2,0.6,1.0,99.3
6037575801,64.4706523605906,0.042298794,11.21,169.2430396,220.006674130615,2.337166435,13488.98267,633.62,0.0,54.8,0.41,21,1.5,7.22728460294621,112.42,6.05,11.02,53.4,84.3,14.1,34.4,79.3,9.5,6.9,0.5,2.5,1.3,90.5
6077001500,64.4569447814152,0.046178296,13.53,17.31152791,287.815715297966,28.50123199,451.2898651,486.11,8.75,28.1,4.21,18,1.25,7.43149900944362,86.39,7.44,11.84,37.1,63.3,18.7,23.0,58.8,21.8,5.6,1.0,10.3,2.6,78.29999999999998
6037532900,64.426663589857,0.046178296,12.05,24.58683941,700.532607648947,0.0,5467.886227,1045.66,76.0,3.55,0.335,0,9.75,7.51535562007763,79.03,5.37,12.37,58.1,81.2,8.6,33.7,92.7,0.3,6.5,0.1,0.1,0.3,99.69999999999999
6029002302,64.3841286809738,0.064888548,19.6,25.64590724,593.774143138549,0.0,31.9450918,619.55,14.75,7.5,4.51,0,3.25,6.94488983082385,89.83,5.86,11.77,65.6,72.0,22.3,34.3,94.0,3.0,1.8,0.4,0.5,0.4,97.10000000000001
6037291130,64.3337065018874,0.044311971,12.05,27.84,695.762417060167,0.0,6327.438375,2924.53,16.05,50.55,1.025,0,13.95,8.37969788287385,66.08,6.35,8.71,33.8,40.7,12.4,27.1,64.0,4.8,18.6,0.0,11.1,1.5,95.19999999999999
6037553701,64.3213358243148,0.044311971,12.05,26.94,291.55000118755,0.0,7295.728959,2498.36,15.15,39.0,0.45,7,10.75,8.18326300266856,61.93,5.22,11.54,56.1,61.6,10.7,25.1,93.0,3.3,2.5,0.1,0.5,0.6,96.69999999999999
6037535101,64.3030423127103,0.046178296,12.05,24.51916034,704.091448945846,0.0,5562.436586,954.09,14.9,8.3,0.085,0,5.25,7.01667039062412,73.75,6.72,11.5,61.3,64.8,19.2,33.5,82.7,0.5,16.2,0.1,0.1,0.5,99.6
6019002601,64.2212197399474,0.064888548,15.4,44.17036372,681.195604236809,0.0,2829.660432,413.74,0.0,5.0,0.1,0,5.0,6.68698974053168,119.15,6.9,17.02,60.0,75.4,15.7,24.4,84.8,4.4,2.3,0.4,7.0,1.0,95.5
6071001309,64.2184211587677,0.062162956,12.89,40.511764,840.141361836783,0.527395626,5334.795409,3875.97,0.0,0.0,0.02,5,0.0,7.38577382883659,79.43,6.18,12.34,46.4,51.1,21.0,25.2,78.5,11.2,5.8,0.1,3.1,1.4,88.89999999999999
6099001800,64.2084822260176,0.053108966,12.89,25.26,826.142178519349,16.21956947,810.1911859,432.82,24.8,37.15,0.65,7,1.5,8.63517492805212,86.67,4.73,12.48,25.8,62.8,26.2,19.5,32.7,53.8,5.6,1.5,3.0,3.4,46.2
6037535200,64.1943334221938,0.044311971,12.05,25.00235353,702.140360696355,0.0,5478.913346,899.26,1.75,27.5,0.025,6,0.7,6.67725716527031,88.42,7.62,12.7,51.6,74.7,15.5,39.1,80.6,0.6,17.9,0.2,0.2,0.5,99.4
6037203300,64.170867161903,0.046178296,12.89,48.21596838,544.902888940654,0.0,6340.513468,2962.46,10.65,57.55,0.86,13,1.0,8.67125293816515,96.21,4.88,10.36,46.4,56.6,4.3,23.2,68.8,8.9,11.0,0.1,10.4,0.8,91.1
6037404703,64.0859026367462,0.051242641,11.63,26.44532484,808.617997977178,5.339475236,9320.167583,3844.98,16.75,25.25,0.835,3,0.0,8.8144722963924,57.41,4.56,9.82,38.3,63.5,13.2,23.1,88.6,2.7,0.8,0.2,7.3,0.4,97.3
6037242200,64.0321281370106,0.044311971,12.05,25.04,787.972756446235,0.0,5736.077105,568.16,41.05,44.8,0.095,0,7.25,7.26335980561718,88.42,5.93,12.7,43.0,70.0,13.5,30.0,71.9,0.7,25.8,0.2,0.3,1.0,99.2
6037535603,64.010392766721,0.044311971,12.05,25.04,703.084729371963,0.0,6191.008127,991.32,85.85,13.0,0.125,0,21.5,7.57492958126795,46.23,8.04,11.83,49.9,49.5,12.8,31.9,96.1,2.1,1.0,0.0,0.7,0.1,97.89999999999999
6019001700,63.9920521326145,0.064888548,15.82,13.81655512,977.301496173932,2273.746438,2490.114245,571.47,8.0,5.0,0.12,0,16.5,8.19937684129757,79.97,5.95,10.73,30.4,48.9,13.7,18.7,57.7,26.2,1.8,0.6,12.3,1.5,73.9
6037570202,63.9911373329921,0.042298794,12.05,29.03,219.185498532983,61.00901994,6196.239534,2358.67,11.4,21.3,3.17,7,2.25,8.4107058226069,62.76,6.99,8.16,33.9,44.8,19.9,24.3,62.5,8.2,16.8,0.2,10.2,2.1,91.8
6037541604,63.9614786097534,0.044311971,12.05,22.23198346,479.044040396106,0.0,5974.851237,706.2,4.8,38.05,5.66,0,5.7,6.87983185814828,79.9,6.38,12.39,56.3,77.5,18.4,42.0,81.4,0.6,16.7,0.2,0.3,0.7,99.30000000000001
6037535300,63.9231409721643,0.044311971,12.05,24.73184443,574.425568882131,0.0,5916.30207,984.84,59.9,33.75,0.2,0,22.0,7.59097985225485,71.89,5.41,10.87,54.2,69.5,14.0,28.4,91.6,1.0,7.0,0.0,0.1,0.3,98.99999999999999
6037123304,63.8965775663197,0.055122143,12.05,21.73,618.051446782596,0.0,1092.164091,2333.92,13.45,35.3,0.325,4,2.0,7.98197209001024,56.33,5.68,9.97,22.6,58.4,18.8,30.2,50.8,39.2,3.2,0.1,4.4,2.2,60.7
6037536102,63.8960948119968,0.044311971,12.05,17.72559727,669.109588471593,0.018461205,8183.524768,2135.53,63.8,85.5,3.295,10,21.75,9.13884787917324,37.83,7.69,9.23,33.4,36.4,9.1,25.6,74.1,17.8,1.8,0.2,5.3,0.8,82.19999999999999
6037237202,63.8197493966159,0.046178296,12.05,16.12,664.069078404159,0.0,3648.440342,1039.82,11.0,8.0,0.785,0,20.2,7.1590474731035,137.25,7.76,10.85,47.5,47.1,11.5,38.8,61.3,0.8,35.8,0.1,0.3,1.8,99.29999999999998
6065030400,63.8019421581511,0.064888548,12.47,25.89216461,960.391765685939,0.0,1172.774542,1820.51,33.2,31.5,0.47,0,6.0,8.65946288786566,61.75,5.06,9.13,40.0,59.7,12.9,26.1,78.0,7.2,11.5,0.4,1.5,1.4,92.80000000000001
6037542502,63.7553774845729,0.044311971,12.05,22.48460408,444.631400694122,0.0,6050.658398,622.21,4.5,18.5,0.545,6,2.75,6.83119535846411,110.81,9.17,12.82,40.9,60.7,20.0,33.5,57.1,0.6,40.4,0.6,0.7,0.6,99.39999999999999
6037127104,63.7501553505212,0.055122143,11.21,18.09,618.051446782596,0.0,921.6040264,1502.57,2.2,7.5,5.56,4,1.25,6.89543749280336,98.74,7.67,13.75,25.9,54.3,21.8,31.5,52.5,32.4,4.6,0.2,8.0,2.4,67.70000000000002
6019002800,63.6534448044765,0.064888548,15.4,36.6,681.195604236809,0.0,2441.611601,821.23,0.0,9.0,0.11,0,0.0,6.57079069053979,100.91,7.65,12.3,57.4,80.2,21.5,30.9,63.1,8.0,4.5,0.6,22.4,1.4,92.0
6037433901,63.5825695957701,0.049512456,12.05,32.03,782.359196161994,0.0,7215.084651,828.23,44.0,31.2,0.1,1,5.5,8.07965650418788,63.26,5.3,8.05,48.5,70.9,11.5,42.2,76.7,2.3,0.5,0.1,19.8,0.7,97.8
6071004003,63.5431293325851,0.064888548,13.31,16.72815686,885.17832460421,1.317665818,1187.284401,492.28,8.0,42.6,2.735,0,15.35,8.25535641811455,48.17,6.54,8.99,46.2,52.3,15.1,21.2,83.6,12.4,2.0,0.3,0.9,0.8,87.6
6037302505,63.529962658667,0.049512456,12.05,24.86,901.445168737657,0.0,2504.472243,784.56,8.0,11.55,0.1,5,2.4,7.34676772804769,54.47,7.24,11.24,20.4,65.5,16.6,44.2,43.5,38.8,1.5,0.1,13.3,2.7,61.10000000000001
6077002000,63.5262248565386,0.046178296,13.61,16.745606510000002,546.804506353797,23.60822043,574.7101756,1354.4,2.7,27.25,0.095,1,10.5,7.35065442972326,80.48,5.74,11.23,43.8,68.5,18.8,20.8,75.9,8.6,11.9,0.3,1.9,1.5,91.50000000000001
6037188100,63.5086515340815,0.051242641,12.47,24.83136515,685.046590065558,0.0,2361.444927,3118.84,63.2,58.5,3.72,6,25.3,9.2803372303049,60.91,5.22,9.09,24.9,40.8,7.8,31.9,55.8,27.3,2.3,0.1,12.8,1.7,72.7
6065040204,63.4886825220255,0.064888548,12.89,19.67,722.558851454996,0.0,1647.474322,1586.76,4.5,16.2,0.6,1,3.4,7.87907769088298,55.89,5.37,12.3,45.1,67.3,14.0,30.4,84.7,7.4,6.1,0.2,1.0,0.6,92.6
6037240500,63.4868089736883,0.044311971,12.05,24.76,664.069078404159,0.0,5106.577821,3760.06,1.4,8.0,0.0,6,1.2,6.67543481737854,95.56,7.66,13.17,53.2,76.0,14.3,41.9,62.4,0.6,35.6,0.0,0.2,1.1,99.3
6071004104,63.4867273003528,0.067828605,12.47,21.93765688,730.495904174255,0.0,1608.33263,1016.11,29.2,0.0,0.225,1,2.0,7.30219042606493,83.09,6.3,11.08,56.0,73.4,22.9,23.1,81.8,10.9,5.1,0.4,0.7,1.1,89.1
6037602509,63.427068399174,0.044311971,12.05,23.50884851,364.423289204723,4.130014127,4943.748642,2309.13,47.85,106.85,1.37,7,2.5,8.74102444725625,73.29,5.39,9.96,33.9,45.9,6.1,31.2,63.8,4.1,20.0,0.2,10.3,1.7,96.0
6047001005,63.3977825742737,0.057293727,12.89,22.83130375,652.664157560247,73.16096109,43.90715523,808.6,7.0,29.25,0.735,2,0.0,7.49874477189696,94.1,7.62,14.19,27.3,67.7,25.2,14.3,51.9,30.5,8.0,0.7,6.2,2.8,69.6
6099003700,63.3603448446172,0.057293727,12.89,11.44021616,892.853607838963,2814.763849,387.0781063,809.5,14.0,34.3,0.0,6,13.0,8.47595556531778,82.64,5.18,14.43,30.8,44.9,12.1,17.5,51.7,38.8,0.8,0.7,5.5,2.5,61.2
6077002402,63.3578954814332,0.047908481,12.05,23.06768283,278.756234647944,0.0,951.7306167,1123.75,16.5,23.0,0.0,14,24.5,7.24166630325123,128.15,4.61,14.74,47.9,71.0,21.7,31.2,69.8,4.5,10.0,0.2,13.4,2.1,95.5
6037239320,63.3056131097417,0.046178296,12.05,26.33,664.069078404159,0.0,4639.826624,1154.06,12.25,10.5,0.21,0,2.45,7.16029187899849,95.56,5.63,13.17,58.0,65.4,10.0,51.5,85.2,0.5,13.1,0.1,0.2,0.8,99.39999999999999
6037542601,63.2532418236073,0.044311971,12.05,18.7,477.507837654068,0.0,5934.910476,604.98,7.0,24.5,5.3,6,6.0,7.18892887522169,99.6,6.68,11.71,48.1,66.5,14.7,20.0,85.1,0.6,13.7,0.1,0.0,0.4,99.3
6037122121,63.22652469589,0.055122143,12.05,39.93012765,618.051446782596,0.000160317,1150.103412,970.75,16.0,6.0,0.14,6,9.5,7.90070817054279,77.04,6.25,8.41,45.5,48.1,11.8,30.2,79.4,10.0,1.3,0.0,8.3,1.0,90.0
6037219800,63.2197000487909,0.046178296,12.05,24.45,664.069078404159,0.0,2135.956694,2880.28,6.1,5.0,0.0,9,2.0,7.05405653266175,100.42,6.88,9.96,45.6,66.7,13.2,38.5,74.3,1.5,21.5,0.2,1.1,1.4,98.5
6037541603,63.202842651041,0.044311971,12.05,18.7,641.572907888436,0.0,6010.256126,752.18,54.8,50.3,13.73,0,18.5,7.74067509410873,67.98,5.24,9.16,56.5,74.9,21.9,37.8,79.1,1.1,19.0,0.0,0.1,0.6,98.79999999999998
6037402303,63.1530693100607,0.057293727,12.89,27.67,718.459467314776,0.0,7381.369339,1877.05,14.1,14.0,0.11,1,1.0,7.95293310939034,68.69,8.14,7.99,37.8,69.0,11.3,26.8,75.5,13.6,6.0,0.5,3.3,1.2,86.5
6065042209,63.0467710111126,0.064888548,12.89,39.40994864,960.391765685939,2.592877805,862.6141071,1563.53,33.2,5.6,0.97,0,1.0,8.71601518234381,52.47,7.45,7.72,19.8,63.2,15.5,30.2,40.4,24.3,12.9,0.5,18.6,3.3,75.7
6037433801,63.0424575499252,0.047908481,12.05,22.47741686,782.359196161994,0.007439538,8544.413852,706.85,29.2,83.3,0.17,1,10.0,8.1108080691677,52.93,6.56,8.53,59.2,73.3,9.6,22.5,90.5,2.4,0.1,0.1,6.3,0.5,97.49999999999999
6037601502,63.0286040311702,0.044311971,12.05,38.92,287.374445610562,5.510834785,3822.370401,3005.12,20.4,29.25,0.05,0,0.2,7.17609500914989,68.69,8.66,11.11,50.1,70.5,10.0,37.1,94.4,1.9,1.9,0.1,1.4,0.3,98.10000000000001
6037121020,62.9133247500312,0.055122143,12.05,21.73,618.051446782596,0.029820072,1031.72339,2025.76,13.2,29.5,0.29,0,2.0,7.63897906572736,78.9,7.55,13.7,35.3,38.5,8.8,25.9,59.6,26.8,1.6,0.1,9.9,2.0,73.2
6037572301,62.8743792907652,0.042298794,11.21,26.66726543,218.065685808062,10.29853555,9073.592886,2119.0,14.6,13.95,3.68,23,6.5,8.49717302192803,72.09,5.24,9.55,30.3,46.6,12.9,25.5,58.8,4.1,8.0,0.1,26.8,2.2,95.89999999999999
6037204700,62.8209171168517,0.046178296,12.89,43.44222658,579.722757754896,0.0,13177.75685,2876.64,5.55,1.05,4.13,7,4.5,8.17630281822468,58.02,6.42,8.57,55.3,58.4,7.2,33.0,97.2,1.5,0.2,0.0,0.9,0.2,98.50000000000001
6037535606,62.6954874536654,0.044311971,12.05,25.04,495.257330483966,0.0,6054.879015,1060.77,51.2,15.0,0.31,0,11.0,7.38524384484286,46.23,6.9,11.83,54.0,76.9,9.4,38.6,98.0,1.2,0.3,0.1,0.1,0.3,98.79999999999998
6037239330,62.6714114946108,0.046178296,12.05,26.33,664.069078404159,0.0,4989.856724,1269.31,82.05,20.75,0.835,0,12.45,8.13715441426,45.07,6.86,6.57,54.7,72.7,13.2,41.0,86.1,0.6,12.9,0.1,0.0,0.2,99.3
6019002400,62.6653532157332,0.064888548,15.4,54.06,681.195604236809,0.0,2779.26855,1124.63,0.0,3.0,0.06,0,1.25,6.78125943054994,116.9,7.33,9.6,45.5,80.2,19.3,37.3,67.5,9.2,4.5,1.2,16.4,1.3,90.89999999999999
6099000304,62.6367595304549,0.053108966,12.89,15.31,806.424085343363,10.53502957,2725.721866,306.4,30.0,58.3,5.375,6,5.7,8.69061893907057,48.64,4.8,10.04,38.1,59.6,16.3,21.1,72.8,22.6,1.2,0.7,0.8,1.8,77.3
6037122000,62.5974230762431,0.055122143,11.63,21.30318188,618.051446782596,0.00075486,974.704336,2435.26,18.0,21.0,2.395,4,7.5,8.27452429774176,70.59,5.15,11.71,24.1,39.1,14.6,24.6,36.5,41.5,1.2,0.4,18.2,2.3,58.599999999999994
6037534101,62.4776313903049,0.046178296,12.05,24.06099171,472.721763701153,62.12115025,9976.353262,2121.54,32.3,14.5,0.11,7,2.9,8.72770894220611,48.15,4.63,10.08,52.6,71.1,7.0,39.4,95.7,2.2,0.2,0.4,0.8,0.6,97.7
6077003802,62.4482794410333,0.047908481,11.63,11.65315505,943.633157985748,170.5694067,903.5315492,1388.33,9.25,6.0,0.05,14,5.0,8.01030861849647,94.06,7.5,11.01,25.6,39.5,15.1,13.1,39.2,14.2,18.0,0.2,23.8,4.5,85.7
6037602801,62.4243863582861,0.044311971,12.05,24.68914558,288.189781672753,0.0,4938.233744,2860.99,27.4,5.5,0.13,0,8.1,6.86286534037319,114.99,7.05,11.94,36.0,67.2,14.6,30.7,62.2,1.1,34.1,0.1,0.7,1.7,98.80000000000001
6099002501,62.389571916681,0.053108966,12.89,17.29976387,1160.36319454278,28.96530059,972.7615771,768.49,0.2,15.0,2.9,6,9.5,8.42952642946941,52.08,5.0,10.33,41.1,48.0,17.1,22.5,68.6,18.7,2.8,0.3,8.2,1.4,81.3
6019001410,62.3738265541841,0.064888548,15.4,24.69103568,860.655715452057,1086.985586,5796.375231,315.72,0.7,24.0,0.37,0,3.55,8.29044328506383,73.98,5.91,10.49,35.8,50.5,12.7,15.7,51.8,12.5,5.2,0.4,28.2,1.9,87.5
6071002110,62.3655850182684,0.064888548,12.89,45.29870437,508.451105657568,0.0,21406.61249,920.88,21.7,0.0,1.38,5,5.0,8.37264011910852,50.04,6.59,12.18,10.7,40.3,12.9,25.3,39.8,30.1,15.2,0.2,11.2,3.4,69.80000000000001
